latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
24.36178,105.32349,337.22,0.46,0.47,2023-12-07,542,1,VIIRS,n,2.0NRT,292.55,6.0,D
24.36261,105.32763,331.2,0.46,0.47,2023-12-07,542,1,VIIRS,n,2.0NRT,290.59,6.0,D
24.36344,110.54478,333.74,0.4,0.37,2023-12-07,542,1,VIIRS,n,2.0NRT,298.76,6.47,D
24.38469,109.39318,329.43,0.43,0.38,2023-12-07,542,1,VIIRS,n,2.0NRT,302.0,2.79,D
24.38673,109.38414,331.76,0.43,0.38,2023-12-07,542,1,VIIRS,n,2.0NRT,300.89,2.69,D
24.38948,109.37926,330.42,0.43,0.38,2023-12-07,542,1,VIIRS,n,2.0NRT,302.7,2.69,D
24.46919,107.86298,329.12,0.5,0.41,2023-12-07,542,1,VIIRS,n,2.0NRT,292.33,2.27,D
24.49617,109.25834,330.99,0.43,0.38,2023-12-07,542,1,VIIRS,n,2.0NRT,300.22,7.34,D
24.49964,109.25764,337.77,0.43,0.38,2023-12-07,542,1,VIIRS,n,2.0NRT,305.34,7.34,D
24.50052,106.04825,340.92,0.41,0.45,2023-12-07,542,1,VIIRS,n,2.0NRT,289.38,18.85,D
24.50616,106.05544,333.47,0.41,0.45,2023-12-07,542,1,VIIRS,n,2.0NRT,291.93,11.2,D
24.50693,106.05936,338.95,0.41,0.45,2023-12-07,542,1,VIIRS,n,2.0NRT,292.11,11.2,D
24.54079,105.42902,337.9,0.45,0.47,2023-12-07,542,1,VIIRS,n,2.0NRT,288.25,4.71,D
24.56997,109.40888,329.4,0.43,0.38,2023-12-07,542,1,VIIRS,n,2.0NRT,295.69,2.59,D
24.58961,108.13955,340.44,0.48,0.4,2023-12-07,542,1,VIIRS,n,2.0NRT,298.57,4.39,D
24.60824,108.3078,342.88,0.47,0.4,2023-12-07,542,1,VIIRS,n,2.0NRT,299.58,17.91,D
24.6119,109.14084,326.58,0.44,0.38,2023-12-07,542,1,VIIRS,n,2.0NRT,296.31,1.84,D
24.63622,110.99642,325.38,0.39,0.36,2023-12-07,542,1,VIIRS,n,2.0NRT,288.83,1.58,D
24.63894,109.73447,328.51,0.42,0.37,2023-12-07,542,1,VIIRS,n,2.0NRT,295.46,2.67,D
24.63931,109.38342,328.5,0.43,0.38,2023-12-07,542,1,VIIRS,n,2.0NRT,292.45,2.89,D
24.66486,111.33024,345.85,0.39,0.36,2023-12-07,542,1,VIIRS,n,2.0NRT,297.7,5.88,D
24.66816,111.32966,342.39,0.39,0.36,2023-12-07,542,1,VIIRS,n,2.0NRT,300.02,9.52,D
24.67145,111.32907,341.59,0.39,0.36,2023-12-07,542,1,VIIRS,n,2.0NRT,298.49,9.52,D
24.67204,111.33283,343.93,0.39,0.36,2023-12-07,542,1,VIIRS,n,2.0NRT,300.66,9.52,D
24.67422,108.97842,340.37,0.44,0.38,2023-12-07,542,1,VIIRS,n,2.0NRT,298.69,13.0,D
24.67498,108.97931,329.27,0.44,0.38,2023-12-07,542,1,VIIRS,n,2.0NRT,293.02,11.54,D
24.67514,104.90909,331.87,0.48,0.48,2023-12-07,542,1,VIIRS,n,2.0NRT,290.41,3.49,D
24.67605,104.91034,327.4,0.48,0.48,2023-12-07,542,1,VIIRS,n,2.0NRT,290.63,4.4,D
24.68013,106.2375,351.69,0.4,0.44,2023-12-07,542,1,VIIRS,n,2.0NRT,300.38,24.29,D
24.6841,106.23638,352.84,0.4,0.44,2023-12-07,542,1,VIIRS,n,2.0NRT,293.85,24.29,D
24.7014,113.64091,327.46,0.4,0.37,2023-12-07,542,1,VIIRS,n,2.0NRT,296.78,2.26,D
24.70392,109.83022,346.55,0.41,0.37,2023-12-07,542,1,VIIRS,n,2.0NRT,300.95,12.6,D
24.70665,109.82553,344.76,0.41,0.37,2023-12-07,542,1,VIIRS,n,2.0NRT,301.16,6.69,D
24.7073,109.82952,332.82,0.41,0.37,2023-12-07,542,1,VIIRS,n,2.0NRT,300.59,6.69,D
24.71786,104.91487,326.09,0.48,0.48,2023-12-07,542,1,VIIRS,n,2.0NRT,282.68,2.19,D
24.72655,109.92554,333.03,0.41,0.37,2023-12-07,542,1,VIIRS,n,2.0NRT,302.65,18.29,D
24.72722,109.92966,344.32,0.41,0.37,2023-12-07,542,1,VIIRS,n,2.0NRT,300.35,21.0,D
24.7283,109.93031,333.88,0.41,0.37,2023-12-07,542,1,VIIRS,n,2.0NRT,296.09,12.5,D
24.75452,109.25246,336.3,0.43,0.38,2023-12-07,542,1,VIIRS,n,2.0NRT,295.85,7.29,D
24.76878,106.1282,336.94,0.41,0.45,2023-12-07,542,1,VIIRS,n,2.0NRT,291.41,7.43,D
24.77281,106.12728,350.66,0.41,0.45,2023-12-07,542,1,VIIRS,n,2.0NRT,293.6,7.43,D
24.81219,105.58096,336.94,0.43,0.46,2023-12-07,542,1,VIIRS,n,2.0NRT,282.16,6.39,D
24.81539,105.58027,349.56,0.44,0.46,2023-12-07,542,1,VIIRS,n,2.0NRT,286.47,9.86,D
24.81618,105.58439,343.03,0.44,0.46,2023-12-07,542,1,VIIRS,n,2.0NRT,283.96,9.86,D
24.81646,105.58052,345.51,0.43,0.46,2023-12-07,542,1,VIIRS,n,2.0NRT,283.25,6.39,D
24.8173,105.58471,325.44,0.43,0.46,2023-12-07,542,1,VIIRS,n,2.0NRT,282.11,6.39,D
24.87299,109.57637,330.27,0.42,0.38,2023-12-07,542,1,VIIRS,n,2.0NRT,295.54,2.92,D
24.90887,109.28683,328.96,0.43,0.38,2023-12-07,542,1,VIIRS,n,2.0NRT,294.28,2.7,D
24.90957,109.29101,329.11,0.43,0.38,2023-12-07,542,1,VIIRS,n,2.0NRT,292.77,2.7,D
24.92649,107.4101,343.39,0.52,0.41,2023-12-07,542,1,VIIRS,n,2.0NRT,291.93,13.85,D
24.93753,106.46136,327.07,0.39,0.44,2023-12-07,542,1,VIIRS,n,2.0NRT,291.8,2.56,D
24.95295,112.46758,332.33,0.39,0.36,2023-12-07,542,1,VIIRS,n,2.0NRT,296.9,6.74,D
24.97941,109.31163,347.47,0.43,0.38,2023-12-07,542,1,VIIRS,n,2.0NRT,297.84,5.59,D
24.98284,109.31087,333.5,0.43,0.38,2023-12-07,542,1,VIIRS,n,2.0NRT,296.08,5.59,D
24.99785,105.93856,327.99,0.41,0.45,2023-12-07,542,1,VIIRS,n,2.0NRT,285.6,2.62,D
25.00144,108.40527,325.25,0.46,0.39,2023-12-07,542,1,VIIRS,n,2.0NRT,293.08,4.63,D
25.01964,108.14156,325.69,0.47,0.4,2023-12-07,542,1,VIIRS,n,2.0NRT,294.17,4.26,D
25.02076,117.36317,327.23,0.39,0.44,2023-12-07,542,1,VIIRS,l,2.0NRT,299.23,4.95,D
25.02481,117.36275,351.58,0.39,0.44,2023-12-07,542,1,VIIRS,n,2.0NRT,300.06,14.83,D
25.09474,106.73533,328.91,0.56,0.43,2023-12-07,542,1,VIIRS,n,2.0NRT,289.8,3.39,D
25.13014,105.9278,328.73,0.41,0.45,2023-12-07,542,1,VIIRS,n,2.0NRT,290.74,3.03,D
25.15529,109.28517,328.81,0.43,0.38,2023-12-07,542,1,VIIRS,n,2.0NRT,297.24,6.31,D
25.16225,107.4621,325.2,0.51,0.41,2023-12-07,542,1,VIIRS,n,2.0NRT,291.97,3.54,D
25.16932,109.96671,333.9,0.41,0.37,2023-12-07,542,1,VIIRS,n,2.0NRT,295.25,3.38,D
25.24218,108.22666,325.92,0.47,0.39,2023-12-07,542,1,VIIRS,n,2.0NRT,294.61,4.45,D
25.3657,110.49184,327.05,0.39,0.36,2023-12-07,542,1,VIIRS,n,2.0NRT,296.7,2.38,D
25.57103,111.49538,331.08,0.38,0.36,2023-12-07,542,1,VIIRS,n,2.0NRT,297.59,3.17,D
25.66035,112.4085,327.18,0.39,0.36,2023-12-07,542,1,VIIRS,n,2.0NRT,295.56,1.58,D
25.79882,114.48934,325.36,0.44,0.38,2023-12-07,542,1,VIIRS,l,2.0NRT,298.27,3.07,D
25.82216,114.47645,328.35,0.44,0.38,2023-12-07,542,1,VIIRS,n,2.0NRT,300.08,2.64,D
25.86801,112.13589,326.18,0.39,0.36,2023-12-07,542,1,VIIRS,n,2.0NRT,295.67,2.61,D
25.93872,109.84685,332.84,0.4,0.37,2023-12-07,542,1,VIIRS,n,2.0NRT,298.23,6.88,D
26.01399,110.05363,329.21,0.4,0.37,2023-12-07,542,1,VIIRS,n,2.0NRT,293.16,3.53,D
26.25165,118.18209,327.58,0.46,0.47,2023-12-07,542,1,VIIRS,n,2.0NRT,296.6,5.96,D
26.25219,118.18711,338.52,0.46,0.47,2023-12-07,542,1,VIIRS,n,2.0NRT,295.22,5.96,D
26.30395,106.49831,327.7,0.55,0.42,2023-12-07,542,1,VIIRS,n,2.0NRT,293.7,3.7,D
26.32215,108.46445,329.23,0.44,0.39,2023-12-07,542,1,VIIRS,n,2.0NRT,293.43,8.9,D
26.37816,118.36176,327.32,0.47,0.48,2023-12-07,542,1,VIIRS,n,2.0NRT,294.43,7.21,D
26.37868,118.36666,339.77,0.47,0.48,2023-12-07,542,1,VIIRS,n,2.0NRT,295.15,7.21,D
26.4919,117.75,334.38,0.43,0.46,2023-12-07,542,1,VIIRS,n,2.0NRT,295.11,3.21,D
26.51422,108.14675,338.05,0.45,0.39,2023-12-07,542,1,VIIRS,n,2.0NRT,293.46,8.36,D
26.71242,112.91282,330.39,0.4,0.37,2023-12-07,542,1,VIIRS,n,2.0NRT,295.65,1.66,D
26.71571,111.46598,345.52,0.38,0.36,2023-12-07,542,1,VIIRS,n,2.0NRT,297.9,5.98,D
26.72295,110.05798,328.88,0.4,0.37,2023-12-07,542,1,VIIRS,n,2.0NRT,293.41,2.83,D
26.73135,119.63606,330.21,0.57,0.52,2023-12-07,542,1,VIIRS,n,2.0NRT,300.75,5.79,D
26.75633,108.72071,329.26,0.43,0.38,2023-12-07,542,1,VIIRS,n,2.0NRT,294.82,6.04,D
26.78479,117.52485,339.68,0.42,0.45,2023-12-07,542,1,VIIRS,n,2.0NRT,295.58,5.95,D
26.85066,118.78906,341.41,0.5,0.49,2023-12-07,542,1,VIIRS,n,2.0NRT,298.09,13.26,D
26.85727,117.16869,335.6,0.4,0.45,2023-12-07,542,1,VIIRS,n,2.0NRT,293.88,8.33,D
26.85744,110.88297,325.95,0.39,0.36,2023-12-07,542,1,VIIRS,n,2.0NRT,296.09,1.41,D
26.85772,117.17268,345.95,0.4,0.45,2023-12-07,542,1,VIIRS,n,2.0NRT,293.83,8.33,D
26.93829,111.25436,332.99,0.38,0.36,2023-12-07,542,1,VIIRS,n,2.0NRT,297.8,5.07,D
26.94157,111.25375,332.04,0.38,0.36,2023-12-07,542,1,VIIRS,n,2.0NRT,296.96,6.89,D
27.0926,117.67577,343.57,0.44,0.46,2023-12-07,542,1,VIIRS,n,2.0NRT,291.8,6.53,D
27.18464,107.99993,325.89,0.45,0.39,2023-12-07,542,1,VIIRS,n,2.0NRT,290.79,1.51,D
27.22239,120.32517,328.02,0.63,0.54,2023-12-07,542,1,VIIRS,n,2.0NRT,294.36,4.06,D
27.22261,120.32668,328.49,0.63,0.54,2023-12-07,542,1,VIIRS,n,2.0NRT,295.74,3.03,D
27.28469,111.27596,333.65,0.38,0.36,2023-12-07,542,1,VIIRS,n,2.0NRT,295.04,2.67,D
27.34355,109.91434,329.8,0.39,0.37,2023-12-07,542,1,VIIRS,n,2.0NRT,293.46,2.25,D
27.42998,113.58463,327.65,0.42,0.38,2023-12-07,542,1,VIIRS,n,2.0NRT,295.22,1.96,D
27.6611,109.0906,328.37,0.41,0.37,2023-12-07,542,1,VIIRS,n,2.0NRT,296.94,2.21,D
27.69724,110.61755,343.14,0.39,0.36,2023-12-07,542,1,VIIRS,n,2.0NRT,305.0,11.85,D
27.70115,110.62082,335.72,0.39,0.36,2023-12-07,542,1,VIIRS,n,2.0NRT,296.35,37.26,D
27.71034,111.85216,341.38,0.39,0.36,2023-12-07,542,1,VIIRS,n,2.0NRT,300.72,3.16,D
27.71566,112.3791,342.77,0.39,0.36,2023-12-07,542,1,VIIRS,n,2.0NRT,294.64,3.33,D
27.71777,112.37529,337.43,0.39,0.36,2023-12-07,542,1,VIIRS,n,2.0NRT,293.7,2.74,D
27.73039,112.12983,325.96,0.39,0.36,2023-12-07,542,1,VIIRS,n,2.0NRT,295.63,1.73,D
27.7341,111.96811,331.24,0.39,0.36,2023-12-07,542,1,VIIRS,n,2.0NRT,299.71,1.55,D
27.77489,112.58595,330.92,0.4,0.37,2023-12-07,542,1,VIIRS,n,2.0NRT,297.94,2.56,D
27.79328,112.5703,327.51,0.4,0.37,2023-12-07,542,1,VIIRS,n,2.0NRT,297.34,1.54,D
27.80617,109.97235,344.56,0.39,0.36,2023-12-07,542,1,VIIRS,n,2.0NRT,299.53,14.49,D
27.84477,110.02127,330.88,0.39,0.36,2023-12-07,542,1,VIIRS,n,2.0NRT,297.59,3.26,D
27.85717,120.83139,333.75,0.35,0.56,2023-12-07,542,1,VIIRS,n,2.0NRT,290.95,1.76,D
27.87162,120.81569,342.44,0.35,0.56,2023-12-07,542,1,VIIRS,n,2.0NRT,292.27,1.99,D
27.90757,112.63686,335.51,0.4,0.37,2023-12-07,542,1,VIIRS,n,2.0NRT,297.25,2.45,D
27.90988,112.43484,333.4,0.4,0.37,2023-12-07,542,1,VIIRS,n,2.0NRT,297.92,3.35,D
28.01097,111.52078,326.57,0.39,0.36,2023-12-07,542,1,VIIRS,n,2.0NRT,296.32,1.28,D
28.01314,112.7393,326.82,0.4,0.37,2023-12-07,542,1,VIIRS,n,2.0NRT,296.32,1.53,D
28.20524,107.73109,325.6,0.45,0.39,2023-12-07,542,1,VIIRS,n,2.0NRT,292.81,2.5,D
28.40767,111.8172,330.6,0.39,0.36,2023-12-07,542,1,VIIRS,n,2.0NRT,298.06,3.22,D
28.42814,117.87763,339.7,0.46,0.47,2023-12-07,542,1,VIIRS,n,2.0NRT,291.82,2.33,D
28.43091,111.32996,326.38,0.38,0.36,2023-12-07,542,1,VIIRS,n,2.0NRT,297.52,1.93,D
28.58495,112.60695,337.6,0.4,0.37,2023-12-07,542,1,VIIRS,n,2.0NRT,298.37,3.66,D
28.58889,112.61043,332.22,0.4,0.37,2023-12-07,542,1,VIIRS,n,2.0NRT,298.01,3.66,D
28.59289,110.6903,338.05,0.38,0.36,2023-12-07,542,1,VIIRS,n,2.0NRT,295.55,38.81,D
28.59409,110.69807,342.15,0.38,0.36,2023-12-07,542,1,VIIRS,n,2.0NRT,310.73,49.4,D
28.63004,117.38231,328.35,0.44,0.46,2023-12-07,542,1,VIIRS,n,2.0NRT,295.15,4.62,D
28.67506,113.94138,337.99,0.44,0.39,2023-12-07,542,1,VIIRS,n,2.0NRT,299.74,8.32,D
28.68741,109.12453,328.35,0.4,0.37,2023-12-07,542,1,VIIRS,n,2.0NRT,299.71,3.39,D
28.72527,109.00803,342.7,0.4,0.37,2023-12-07,542,1,VIIRS,n,2.0NRT,296.95,10.27,D
28.75276,112.52735,330.82,0.4,0.37,2023-12-07,542,1,VIIRS,n,2.0NRT,296.49,2.75,D
28.75973,112.23495,327.38,0.4,0.37,2023-12-07,542,1,VIIRS,n,2.0NRT,296.1,1.45,D
28.81548,111.81944,337.31,0.39,0.36,2023-12-07,542,1,VIIRS,n,2.0NRT,298.88,2.87,D
28.82961,104.12684,337.22,0.44,0.46,2023-12-07,542,1,VIIRS,n,2.0NRT,285.93,4.9,D
28.83958,111.6363,326.85,0.39,0.36,2023-12-07,542,1,VIIRS,n,2.0NRT,297.57,1.71,D
28.88145,108.93613,329.29,0.41,0.37,2023-12-07,542,1,VIIRS,n,2.0NRT,295.5,2.91,D
28.93154,111.87162,326.84,0.39,0.36,2023-12-07,542,1,VIIRS,n,2.0NRT,297.05,1.83,D
28.95145,112.08143,328.22,0.39,0.36,2023-12-07,542,1,VIIRS,n,2.0NRT,296.78,2.31,D
28.95938,112.45396,341.92,0.4,0.37,2023-12-07,542,1,VIIRS,n,2.0NRT,299.83,5.0,D
28.97647,112.35468,328.32,0.4,0.37,2023-12-07,542,1,VIIRS,n,2.0NRT,296.52,1.54,D
28.99644,110.61539,335.51,0.38,0.36,2023-12-07,542,1,VIIRS,n,2.0NRT,295.14,3.06,D
28.99831,112.36326,328.87,0.4,0.37,2023-12-07,542,1,VIIRS,n,2.0NRT,297.29,2.19,D
29.00212,112.84045,330.93,0.41,0.37,2023-12-07,542,1,VIIRS,n,2.0NRT,298.81,6.43,D
29.01439,111.69358,338.65,0.39,0.36,2023-12-07,542,1,VIIRS,n,2.0NRT,299.18,4.65,D
29.01795,114.25552,340.55,0.46,0.39,2023-12-07,542,1,VIIRS,n,2.0NRT,296.76,5.71,D
29.03178,112.65188,329.43,0.41,0.37,2023-12-07,542,1,VIIRS,n,2.0NRT,296.2,3.09,D
29.04139,113.13223,341.94,0.42,0.38,2023-12-07,542,1,VIIRS,n,2.0NRT,301.1,13.31,D
29.05354,118.29372,334.74,0.5,0.49,2023-12-07,542,1,VIIRS,n,2.0NRT,292.81,6.44,D
29.1017,110.65909,325.16,0.38,0.36,2023-12-07,542,1,VIIRS,n,2.0NRT,293.9,1.01,D
29.11994,111.95672,340.7,0.39,0.36,2023-12-07,542,1,VIIRS,n,2.0NRT,298.65,4.11,D
29.12118,113.0498,327.9,0.42,0.37,2023-12-07,542,1,VIIRS,n,2.0NRT,297.34,2.3,D
29.14993,111.85661,340.15,0.39,0.36,2023-12-07,542,1,VIIRS,n,2.0NRT,298.34,4.66,D
29.19154,117.13857,325.71,0.43,0.46,2023-12-07,542,1,VIIRS,n,2.0NRT,292.74,6.06,D
29.19198,117.14284,341.44,0.43,0.46,2023-12-07,542,1,VIIRS,n,2.0NRT,292.85,6.06,D
29.19618,117.14214,347.0,0.43,0.46,2023-12-07,542,1,VIIRS,n,2.0NRT,294.69,6.06,D
29.21176,112.33853,328.13,0.4,0.37,2023-12-07,542,1,VIIRS,n,2.0NRT,293.57,1.99,D
29.2243,111.76075,331.45,0.39,0.36,2023-12-07,542,1,VIIRS,n,2.0NRT,298.83,2.14,D
29.22753,107.20366,343.5,0.46,0.39,2023-12-07,542,1,VIIRS,n,2.0NRT,295.43,8.64,D
29.25112,117.17714,333.79,0.43,0.46,2023-12-07,542,1,VIIRS,n,2.0NRT,295.75,3.7,D
29.27184,111.85894,326.07,0.39,0.36,2023-12-07,542,1,VIIRS,n,2.0NRT,298.39,2.2,D
29.27242,111.86295,330.24,0.39,0.36,2023-12-07,542,1,VIIRS,n,2.0NRT,297.33,2.2,D
29.28066,110.12338,329.18,0.39,0.36,2023-12-07,542,1,VIIRS,n,2.0NRT,292.39,9.49,D
29.29704,114.91599,336.74,0.49,0.41,2023-12-07,542,1,VIIRS,n,2.0NRT,297.85,6.41,D
29.40106,121.06287,332.32,0.37,0.58,2023-12-07,542,1,VIIRS,n,2.0NRT,292.43,3.92,D
29.40139,121.06704,343.54,0.37,0.58,2023-12-07,542,1,VIIRS,n,2.0NRT,290.61,3.92,D
29.40644,121.06252,340.38,0.37,0.58,2023-12-07,542,1,VIIRS,n,2.0NRT,297.7,3.92,D
29.40678,121.06678,349.85,0.37,0.58,2023-12-07,542,1,VIIRS,n,2.0NRT,290.81,3.92,D
29.42798,111.52702,332.85,0.39,0.36,2023-12-07,542,1,VIIRS,n,2.0NRT,298.16,2.51,D
29.50158,120.66441,333.99,0.35,0.57,2023-12-07,542,1,VIIRS,n,2.0NRT,293.7,1.89,D
29.5018,120.66458,336.79,0.35,0.57,2023-12-07,542,1,VIIRS,n,2.0NRT,293.65,1.97,D
29.56697,111.78442,329.81,0.39,0.36,2023-12-07,542,1,VIIRS,n,2.0NRT,297.63,1.88,D
29.57625,112.0899,330.01,0.4,0.37,2023-12-07,542,1,VIIRS,n,2.0NRT,296.34,1.88,D
29.62063,112.03999,332.0,0.4,0.37,2023-12-07,542,1,VIIRS,n,2.0NRT,297.96,2.55,D
29.63285,112.80322,330.45,0.41,0.37,2023-12-07,542,1,VIIRS,n,2.0NRT,294.83,4.01,D
29.6538,111.72764,330.38,0.39,0.36,2023-12-07,542,1,VIIRS,n,2.0NRT,297.39,1.87,D
29.68089,111.63566,326.06,0.39,0.36,2023-12-07,542,1,VIIRS,n,2.0NRT,297.98,1.46,D
29.68487,111.82517,331.41,0.39,0.36,2023-12-07,542,1,VIIRS,n,2.0NRT,298.92,3.02,D
29.69992,111.83481,326.18,0.39,0.36,2023-12-07,542,1,VIIRS,n,2.0NRT,297.59,1.43,D
29.72378,111.79276,328.48,0.39,0.36,2023-12-07,542,1,VIIRS,n,2.0NRT,298.21,2.33,D
29.73483,111.67906,326.18,0.39,0.36,2023-12-07,542,1,VIIRS,n,2.0NRT,297.69,1.14,D
29.74534,111.7763,325.85,0.39,0.36,2023-12-07,542,1,VIIRS,l,2.0NRT,298.42,2.72,D
29.74681,112.89794,331.65,0.42,0.37,2023-12-07,542,1,VIIRS,n,2.0NRT,296.8,2.1,D
29.77469,111.76666,327.62,0.39,0.36,2023-12-07,542,1,VIIRS,n,2.0NRT,297.75,2.82,D
29.78284,107.04121,325.31,0.46,0.39,2023-12-07,542,1,VIIRS,n,2.0NRT,295.26,3.92,D
29.82674,113.62656,336.99,0.44,0.38,2023-12-07,542,1,VIIRS,n,2.0NRT,295.97,3.46,D
29.82805,112.06933,326.53,0.4,0.37,2023-12-07,542,1,VIIRS,n,2.0NRT,296.61,1.62,D
29.84731,115.87463,329.89,0.56,0.43,2023-12-07,542,1,VIIRS,n,2.0NRT,293.23,8.93,D
29.84883,113.65723,327.32,0.44,0.39,2023-12-07,542,1,VIIRS,n,2.0NRT,294.0,1.97,D
29.86615,112.79819,328.71,0.41,0.37,2023-12-07,542,1,VIIRS,n,2.0NRT,294.01,2.48,D
29.94534,114.5578,333.28,0.48,0.4,2023-12-07,542,1,VIIRS,n,2.0NRT,296.99,3.09,D
29.95535,112.88784,326.72,0.42,0.37,2023-12-07,542,1,VIIRS,n,2.0NRT,293.35,1.27,D
29.95849,112.8886,326.38,0.42,0.38,2023-12-07,542,1,VIIRS,n,2.0NRT,292.48,1.54,D
30.00773,113.15618,330.12,0.43,0.38,2023-12-07,542,1,VIIRS,n,2.0NRT,295.02,2.72,D
30.02101,113.14938,331.37,0.43,0.38,2023-12-07,542,1,VIIRS,n,2.0NRT,295.46,3.58,D
30.07778,113.28442,326.19,0.43,0.38,2023-12-07,542,1,VIIRS,n,2.0NRT,295.05,1.88,D
30.09863,114.05944,326.42,0.46,0.39,2023-12-07,542,1,VIIRS,n,2.0NRT,295.69,2.01,D
30.10343,113.34393,335.97,0.43,0.38,2023-12-07,542,1,VIIRS,n,2.0NRT,296.93,8.35,D
30.13943,121.11076,325.97,0.38,0.59,2023-12-07,542,1,VIIRS,n,2.0NRT,293.19,1.35,D
30.22128,114.23363,335.97,0.47,0.4,2023-12-07,542,1,VIIRS,n,2.0NRT,296.18,4.03,D
30.28197,113.11127,325.96,0.43,0.38,2023-12-07,542,1,VIIRS,n,2.0NRT,295.8,1.74,D
30.31581,115.58028,330.4,0.55,0.42,2023-12-07,542,1,VIIRS,n,2.0NRT,296.21,4.95,D
30.35188,113.33775,331.35,0.44,0.38,2023-12-07,542,1,VIIRS,n,2.0NRT,295.15,2.29,D
30.37164,114.43053,347.14,0.48,0.4,2023-12-07,542,1,VIIRS,n,2.0NRT,297.62,11.94,D
30.37196,114.4278,334.2,0.48,0.4,2023-12-07,542,1,VIIRS,n,2.0NRT,296.8,6.19,D
30.37257,114.43279,330.58,0.48,0.4,2023-12-07,542,1,VIIRS,n,2.0NRT,295.62,5.95,D
30.39466,114.86176,330.46,0.5,0.41,2023-12-07,542,1,VIIRS,n,2.0NRT,298.16,2.74,D
30.4128,113.85083,332.55,0.46,0.39,2023-12-07,542,1,VIIRS,n,2.0NRT,297.41,5.1,D
30.43381,113.67014,329.11,0.45,0.39,2023-12-07,542,1,VIIRS,n,2.0NRT,295.2,4.48,D
30.44826,117.23785,332.75,0.45,0.47,2023-12-07,542,1,VIIRS,n,2.0NRT,298.85,6.11,D
30.48503,117.32159,338.45,0.46,0.47,2023-12-07,542,1,VIIRS,n,2.0NRT,292.67,2.87,D
30.51126,113.15527,329.83,0.43,0.38,2023-12-07,542,1,VIIRS,n,2.0NRT,294.55,2.31,D
30.53945,113.28809,338.0,0.43,0.38,2023-12-07,542,1,VIIRS,n,2.0NRT,295.88,4.31,D
30.58984,113.14746,330.04,0.43,0.38,2023-12-07,542,1,VIIRS,n,2.0NRT,296.47,3.75,D
30.59493,114.92821,332.25,0.51,0.41,2023-12-07,542,1,VIIRS,n,2.0NRT,292.66,4.22,D
30.60627,113.38476,332.62,0.44,0.38,2023-12-07,542,1,VIIRS,n,2.0NRT,298.1,6.19,D
30.63027,113.37599,329.3,0.44,0.38,2023-12-07,542,1,VIIRS,n,2.0NRT,295.85,2.62,D
30.63625,114.43335,334.77,0.48,0.4,2023-12-07,542,1,VIIRS,n,2.0NRT,300.16,5.81,D
30.64891,113.07034,330.37,0.43,0.38,2023-12-07,542,1,VIIRS,n,2.0NRT,296.3,3.98,D
30.71094,113.10979,342.26,0.43,0.38,2023-12-07,542,1,VIIRS,n,2.0NRT,296.01,4.88,D
30.82082,117.79935,325.34,0.49,0.49,2023-12-07,542,1,VIIRS,n,2.0NRT,295.67,3.04,D
30.82401,114.26505,329.36,0.48,0.4,2023-12-07,542,1,VIIRS,n,2.0NRT,293.63,4.16,D
30.84405,117.77789,343.57,0.49,0.49,2023-12-07,542,1,VIIRS,n,2.0NRT,299.21,6.65,D
30.84561,117.77548,327.46,0.49,0.48,2023-12-07,542,1,VIIRS,n,2.0NRT,294.61,3.61,D
30.88096,114.5506,330.85,0.49,0.41,2023-12-07,542,1,VIIRS,n,2.0NRT,296.45,5.31,D
30.88814,114.83736,339.61,0.51,0.41,2023-12-07,542,1,VIIRS,n,2.0NRT,294.63,4.27,D
30.89191,114.83681,330.09,0.51,0.41,2023-12-07,542,1,VIIRS,n,2.0NRT,292.8,4.27,D
30.94163,118.83549,337.32,0.57,0.52,2023-12-07,542,1,VIIRS,n,2.0NRT,294.73,4.06,D
30.94174,118.8333,326.15,0.57,0.52,2023-12-07,542,1,VIIRS,n,2.0NRT,294.56,4.84,D
31.13449,118.17088,337.12,0.52,0.5,2023-12-07,542,1,VIIRS,n,2.0NRT,297.87,6.9,D
31.21361,117.63072,329.08,0.48,0.48,2023-12-07,542,1,VIIRS,n,2.0NRT,293.08,3.07,D
31.21658,117.61489,325.01,0.48,0.48,2023-12-07,542,1,VIIRS,n,2.0NRT,292.06,2.17,D
31.36622,119.5192,330.3,0.63,0.54,2023-12-07,542,1,VIIRS,n,2.0NRT,293.51,3.9,D
31.38314,119.29932,327.14,0.61,0.53,2023-12-07,542,1,VIIRS,n,2.0NRT,297.82,3.48,D
31.49912,121.86365,330.42,0.44,0.62,2023-12-07,542,1,VIIRS,n,2.0NRT,290.0,2.5,D
29.36321,103.70309,327.29,0.46,0.47,2023-12-07,544,1,VIIRS,n,2.0NRT,285.66,3.45,D
30.18991,107.98313,326.13,0.42,0.38,2023-12-07,544,1,VIIRS,n,2.0NRT,293.62,3.31,D
30.62646,102.621,340.42,0.5,0.49,2023-12-07,544,1,VIIRS,n,2.0NRT,296.32,9.01,D
30.65168,112.25147,331.92,0.41,0.37,2023-12-07,544,1,VIIRS,n,2.0NRT,296.97,1.92,D
30.76676,112.09798,329.72,0.4,0.37,2023-12-07,544,1,VIIRS,n,2.0NRT,296.71,3.84,D
30.82033,112.90531,330.8,0.42,0.38,2023-12-07,544,1,VIIRS,n,2.0NRT,294.9,2.91,D
