latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
10.61572,6.15223,319.29,1.24,1.11,2023-12-07,949,Terra,MODIS,31,6.1NRT,306.21,7.6,D
10.61669,6.53533,318.02,1.31,1.14,2023-12-07,949,Terra,MODIS,55,6.1NRT,305.14,9.14,D
10.61849,6.52366,321.28,1.31,1.13,2023-12-07,949,Terra,MODIS,66,6.1NRT,306.51,13.21,D
10.61928,7.11354,333.39,1.43,1.18,2023-12-07,949,Terra,MODIS,83,6.1NRT,302.88,41.2,D
10.62028,6.51209,333.47,1.31,1.13,2023-12-07,949,Terra,MODIS,83,6.1NRT,307.65,34.51,D
10.62125,7.10089,344.99,1.43,1.18,2023-12-07,949,Terra,MODIS,92,6.1NRT,302.42,73.25,D
10.62721,6.14268,321.91,1.24,1.11,2023-12-07,949,Terra,MODIS,62,6.1NRT,308.56,10.81,D
10.62769,7.12811,318.8,1.43,1.18,2023-12-07,949,Terra,MODIS,41,6.1NRT,303.1,13.22,D
10.62968,7.11526,369.04,1.43,1.18,2023-12-07,949,Terra,MODIS,100,6.1NRT,306.31,177.45,D
10.63166,7.10249,354.04,1.43,1.18,2023-12-07,949,Terra,MODIS,97,6.1NRT,303.55,105.96,D
10.63322,-0.59664,325.77,1.42,1.18,2023-12-07,949,Terra,MODIS,71,6.1NRT,308.63,18.53,D
10.64008,7.11702,321.72,1.43,1.18,2023-12-07,949,Terra,MODIS,66,6.1NRT,301.41,19.97,D
10.65027,6.31754,320.11,1.27,1.12,2023-12-07,949,Terra,MODIS,62,6.1NRT,306.31,9.09,D
10.65042,6.58256,317.06,1.32,1.14,2023-12-07,949,Terra,MODIS,50,6.1NRT,304.92,7.49,D
10.65613,7.12594,317.45,1.43,1.18,2023-12-07,949,Terra,MODIS,56,6.1NRT,300.18,14.8,D
10.65803,6.86478,316.67,1.37,1.16,2023-12-07,949,Terra,MODIS,49,6.1NRT,304.48,7.6,D
10.66243,0.01782,326.09,1.29,1.13,2023-12-07,949,Terra,MODIS,72,6.1NRT,307.14,18.22,D
10.66791,7.00528,323.47,1.4,1.17,2023-12-07,949,Terra,MODIS,41,6.1NRT,303.01,17.12,D
10.67161,-0.12395,326.66,1.32,1.14,2023-12-07,949,Terra,MODIS,72,6.1NRT,308.53,19.74,D
10.67245,-0.28281,330.56,1.35,1.15,2023-12-07,949,Terra,MODIS,78,6.1NRT,308.36,28.11,D
10.68413,6.43361,320.94,1.29,1.13,2023-12-07,949,Terra,MODIS,65,6.1NRT,307.15,9.34,D
10.69406,6.43512,321.26,1.29,1.13,2023-12-07,949,Terra,MODIS,64,6.1NRT,307.17,9.24,D
10.7143,-0.92427,319.78,1.5,1.21,2023-12-07,949,Terra,MODIS,52,6.1NRT,308.24,10.75,D
10.72315,-2.49353,319.24,1.96,1.37,2023-12-07,949,Terra,MODIS,59,6.1NRT,306.91,13.69,D
10.7234,6.96921,315.83,1.39,1.17,2023-12-07,949,Terra,MODIS,22,6.1NRT,303.09,8.88,D
10.72532,6.9569,323.58,1.39,1.17,2023-12-07,949,Terra,MODIS,71,6.1NRT,302.97,20.76,D
10.72755,-2.4861,319.49,1.96,1.37,2023-12-07,949,Terra,MODIS,62,6.1NRT,307.64,14.66,D
10.74075,6.39584,326.47,1.28,1.12,2023-12-07,949,Terra,MODIS,75,6.1NRT,305.05,20.19,D
10.7425,6.38441,366.55,1.28,1.12,2023-12-07,949,Terra,MODIS,100,6.1NRT,308.43,135.64,D
10.75101,8.17838,319.44,1.7,1.28,2023-12-07,949,Terra,MODIS,64,6.1NRT,303.91,15.86,D
10.7731,0.33303,323.53,1.24,1.11,2023-12-07,949,Terra,MODIS,67,6.1NRT,307.63,12.86,D
10.79306,5.67157,319.66,1.16,1.07,2023-12-07,949,Terra,MODIS,60,6.1NRT,304.4,10.38,D
10.80573,2.73339,318.99,1.01,1.0,2023-12-07,949,Terra,MODIS,57,6.1NRT,307.08,5.25,D
10.81642,6.43723,338.81,1.28,1.12,2023-12-07,949,Terra,MODIS,87,6.1NRT,305.25,46.79,D
10.81818,6.42579,324.59,1.28,1.12,2023-12-07,949,Terra,MODIS,73,6.1NRT,304.14,18.83,D
10.82435,6.58598,324.43,1.31,1.14,2023-12-07,949,Terra,MODIS,55,6.1NRT,305.29,17.47,D
10.82507,6.58024,324.2,1.31,1.14,2023-12-07,949,Terra,MODIS,52,6.1NRT,305.21,17.33,D
10.83484,6.78092,325.64,1.35,1.15,2023-12-07,949,Terra,MODIS,75,6.1NRT,301.79,24.91,D
10.8431,6.79451,316.58,1.35,1.15,2023-12-07,949,Terra,MODIS,52,6.1NRT,301.5,11.19,D
10.84498,6.78251,323.93,1.35,1.15,2023-12-07,949,Terra,MODIS,72,6.1NRT,301.85,22.37,D
10.84871,-1.35918,319.79,1.62,1.25,2023-12-07,949,Terra,MODIS,54,6.1NRT,307.93,8.69,D
10.86971,6.42796,320.07,1.28,1.12,2023-12-07,949,Terra,MODIS,64,6.1NRT,304.52,11.19,D
10.87083,7.00501,316.37,1.39,1.17,2023-12-07,949,Terra,MODIS,50,6.1NRT,301.82,12.77,D
10.88197,6.86916,320.82,1.36,1.16,2023-12-07,949,Terra,MODIS,64,6.1NRT,302.06,16.74,D
10.89238,1.33588,319.11,1.11,1.05,2023-12-07,949,Terra,MODIS,40,6.1NRT,307.4,7.93,D
10.89658,7.55865,324.1,1.52,1.22,2023-12-07,949,Terra,MODIS,73,6.1NRT,303.11,24.44,D
10.89662,6.90864,326.4,1.37,1.16,2023-12-07,949,Terra,MODIS,73,6.1NRT,303.37,25.13,D
10.89852,6.89659,330.14,1.37,1.16,2023-12-07,949,Terra,MODIS,80,6.1NRT,303.54,30.29,D
10.89874,7.54506,314.83,1.52,1.22,2023-12-07,949,Terra,MODIS,40,6.1NRT,302.71,8.2,D
10.90323,0.12666,320.81,1.28,1.12,2023-12-07,949,Terra,MODIS,58,6.1NRT,308.27,9.05,D
10.92767,6.77751,318.15,1.34,1.15,2023-12-07,949,Terra,MODIS,37,6.1NRT,304.45,9.92,D
10.93238,1.50815,344.58,1.09,1.04,2023-12-07,949,Terra,MODIS,91,6.1NRT,309.89,47.53,D
10.93372,1.49838,351.95,1.09,1.04,2023-12-07,949,Terra,MODIS,95,6.1NRT,308.98,65.0,D
10.93779,6.77913,323.67,1.34,1.15,2023-12-07,949,Terra,MODIS,72,6.1NRT,303.71,18.97,D
10.94982,6.63604,317.4,1.31,1.14,2023-12-07,949,Terra,MODIS,47,6.1NRT,304.81,10.94,D
10.96841,13.61961,318.98,4.5,1.95,2023-12-07,949,Terra,MODIS,37,6.1NRT,303.01,63.68,D
10.9752,13.58059,325.62,4.47,1.94,2023-12-07,949,Terra,MODIS,74,6.1NRT,303.26,113.0,D
10.97785,6.5218,315.39,1.29,1.13,2023-12-07,949,Terra,MODIS,43,6.1NRT,303.39,7.2,D
10.97795,13.58637,328.28,4.47,1.94,2023-12-07,949,Terra,MODIS,77,6.1NRT,303.49,141.66,D
11.00248,-1.65916,319.85,1.71,1.28,2023-12-07,949,Terra,MODIS,60,6.1NRT,307.33,13.62,D
11.01106,7.41936,318.14,1.48,1.2,2023-12-07,949,Terra,MODIS,60,6.1NRT,303.31,12.55,D
11.01315,7.4062,318.07,1.48,1.2,2023-12-07,949,Terra,MODIS,60,6.1NRT,302.75,12.92,D
11.01911,1.61553,350.73,1.08,1.04,2023-12-07,949,Terra,MODIS,95,6.1NRT,307.06,57.8,D
11.02047,1.6057,361.28,1.08,1.04,2023-12-07,949,Terra,MODIS,100,6.1NRT,309.95,85.96,D
11.02049,5.90117,325.86,1.19,1.08,2023-12-07,949,Terra,MODIS,74,6.1NRT,305.09,18.42,D
11.02105,6.9716,317.94,1.38,1.16,2023-12-07,949,Terra,MODIS,59,6.1NRT,305.27,8.92,D
11.02181,1.59599,345.37,1.08,1.04,2023-12-07,949,Terra,MODIS,90,6.1NRT,308.99,45.66,D
11.02296,6.95928,320.32,1.38,1.16,2023-12-07,949,Terra,MODIS,66,6.1NRT,304.82,12.72,D
11.02315,1.58629,332.57,1.08,1.04,2023-12-07,949,Terra,MODIS,69,6.1NRT,307.51,23.75,D
11.02449,1.57659,356.99,1.08,1.04,2023-12-07,949,Terra,MODIS,98,6.1NRT,307.86,77.43,D
11.03234,1.58754,324.74,1.08,1.04,2023-12-07,949,Terra,MODIS,54,6.1NRT,308.4,14.29,D
11.04121,0.9925,336.92,1.15,1.07,2023-12-07,949,Terra,MODIS,85,6.1NRT,308.66,31.28,D
11.04145,1.92037,319.07,1.05,1.03,2023-12-07,949,Terra,MODIS,52,6.1NRT,308.17,6.2,D
11.04263,0.98217,395.47,1.15,1.07,2023-12-07,949,Terra,MODIS,100,6.1NRT,313.65,265.16,D
11.04405,0.97183,356.87,1.15,1.07,2023-12-07,949,Terra,MODIS,98,6.1NRT,306.62,83.77,D
11.04801,1.60947,344.67,1.08,1.04,2023-12-07,949,Terra,MODIS,90,6.1NRT,312.55,42.52,D
11.04924,1.00413,326.88,1.15,1.07,2023-12-07,949,Terra,MODIS,70,6.1NRT,309.28,15.48,D
11.04936,1.59977,352.82,1.08,1.04,2023-12-07,949,Terra,MODIS,96,6.1NRT,308.51,62.42,D
11.05066,0.99382,331.33,1.15,1.07,2023-12-07,949,Terra,MODIS,79,6.1NRT,309.38,22.91,D
11.05413,1.69916,329.25,1.07,1.03,2023-12-07,949,Terra,MODIS,71,6.1NRT,308.68,18.0,D
11.05819,1.67025,323.71,1.08,1.04,2023-12-07,949,Terra,MODIS,53,6.1NRT,307.47,11.02,D
11.05957,1.66042,356.36,1.08,1.04,2023-12-07,949,Terra,MODIS,98,6.1NRT,311.18,72.97,D
11.06094,1.6507,337.15,1.08,1.04,2023-12-07,949,Terra,MODIS,85,6.1NRT,310.2,30.23,D
11.08265,6.31215,323.12,1.25,1.11,2023-12-07,949,Terra,MODIS,71,6.1NRT,302.62,19.34,D
11.08439,6.30101,316.7,1.25,1.11,2023-12-07,949,Terra,MODIS,52,6.1NRT,302.15,10.45,D
11.10603,-0.69919,322.11,1.46,1.19,2023-12-07,949,Terra,MODIS,64,6.1NRT,307.96,15.8,D
11.14635,5.96534,322.74,1.19,1.09,2023-12-07,949,Terra,MODIS,69,6.1NRT,305.02,13.45,D
11.15159,2.05368,316.92,1.05,1.02,2023-12-07,949,Terra,MODIS,25,6.1NRT,303.83,6.69,D
11.15864,1.08783,324.06,1.14,1.06,2023-12-07,949,Terra,MODIS,53,6.1NRT,305.89,14.12,D
11.16361,8.41185,322.64,1.74,1.29,2023-12-07,949,Terra,MODIS,70,6.1NRT,304.36,23.54,D
11.18442,0.39671,328.68,1.24,1.11,2023-12-07,949,Terra,MODIS,76,6.1NRT,308.87,19.82,D
11.19176,6.07757,318.75,1.21,1.09,2023-12-07,949,Terra,MODIS,60,6.1NRT,306.05,7.15,D
11.1935,-0.83002,317.55,1.5,1.21,2023-12-07,949,Terra,MODIS,27,6.1NRT,305.14,10.2,D
11.19672,1.13083,337.23,1.14,1.06,2023-12-07,949,Terra,MODIS,77,6.1NRT,308.06,32.47,D
11.19811,1.12065,335.05,1.14,1.06,2023-12-07,949,Terra,MODIS,78,6.1NRT,309.2,26.73,D
11.21792,-0.39796,320.98,1.4,1.17,2023-12-07,949,Terra,MODIS,60,6.1NRT,309.49,9.78,D
11.22255,-0.19631,333.6,1.36,1.15,2023-12-07,949,Terra,MODIS,82,6.1NRT,310.04,31.08,D
11.22419,-0.20849,323.5,1.36,1.15,2023-12-07,949,Terra,MODIS,58,6.1NRT,309.66,11.76,D
11.24465,-0.20585,346.81,1.36,1.15,2023-12-07,949,Terra,MODIS,92,6.1NRT,310.1,68.52,D
11.24631,-0.21809,344.13,1.36,1.16,2023-12-07,949,Terra,MODIS,91,6.1NRT,308.57,61.07,D
11.27488,6.91869,316.42,1.36,1.15,2023-12-07,949,Terra,MODIS,51,6.1NRT,304.01,8.39,D
11.29443,-0.28052,324.37,1.38,1.16,2023-12-07,949,Terra,MODIS,69,6.1NRT,309.96,16.01,D
11.30805,6.97348,319.81,1.37,1.16,2023-12-07,949,Terra,MODIS,64,6.1NRT,304.74,13.2,D
11.32829,1.30574,336.65,1.12,1.05,2023-12-07,949,Terra,MODIS,85,6.1NRT,308.43,32.36,D
11.34127,1.94876,364.49,1.06,1.03,2023-12-07,949,Terra,MODIS,100,6.1NRT,311.36,92.18,D
11.34259,1.93927,352.9,1.06,1.03,2023-12-07,949,Terra,MODIS,96,6.1NRT,310.07,59.96,D
11.34556,0.7862,333.26,1.19,1.08,2023-12-07,949,Terra,MODIS,82,6.1NRT,311.7,25.01,D
11.34702,0.7755,334.15,1.19,1.09,2023-12-07,949,Terra,MODIS,82,6.1NRT,311.04,26.88,D
11.34763,1.05316,328.44,1.15,1.07,2023-12-07,949,Terra,MODIS,76,6.1NRT,303.36,19.42,D
11.34906,1.04285,334.06,1.15,1.07,2023-12-07,949,Terra,MODIS,82,6.1NRT,302.73,27.92,D
11.35278,1.99877,321.54,1.05,1.02,2023-12-07,949,Terra,MODIS,43,6.1NRT,306.31,8.67,D
11.35517,0.78744,331.91,1.19,1.08,2023-12-07,949,Terra,MODIS,80,6.1NRT,310.49,22.68,D
11.35663,0.77675,340.23,1.19,1.09,2023-12-07,949,Terra,MODIS,88,6.1NRT,310.86,39.05,D
11.35853,1.04412,318.48,1.15,1.07,2023-12-07,949,Terra,MODIS,22,6.1NRT,302.12,5.8,D
11.36184,2.00003,322.63,1.05,1.02,2023-12-07,949,Terra,MODIS,47,6.1NRT,307.73,9.73,D
11.36529,6.86529,328.67,1.34,1.15,2023-12-07,949,Terra,MODIS,79,6.1NRT,300.44,30.55,D
11.36694,6.33,323.17,1.24,1.11,2023-12-07,949,Terra,MODIS,70,6.1NRT,306.55,13.49,D
11.36718,6.85335,325.34,1.34,1.15,2023-12-07,949,Terra,MODIS,74,6.1NRT,300.68,26.1,D
11.36907,6.8414,315.24,1.34,1.15,2023-12-07,949,Terra,MODIS,42,6.1NRT,300.09,11.89,D
11.37079,0.88646,320.41,1.17,1.08,2023-12-07,949,Terra,MODIS,46,6.1NRT,305.61,9.03,D
11.37225,0.87597,330.14,1.18,1.08,2023-12-07,949,Terra,MODIS,78,6.1NRT,308.77,23.18,D
11.41255,-0.32144,326.52,1.39,1.17,2023-12-07,949,Terra,MODIS,73,6.1NRT,311.25,18.43,D
11.41768,1.99487,323.06,1.05,1.03,2023-12-07,949,Terra,MODIS,42,6.1NRT,307.25,8.25,D
11.41899,1.98541,343.38,1.06,1.03,2023-12-07,949,Terra,MODIS,90,6.1NRT,306.67,39.02,D
11.41983,2.17722,327.05,1.04,1.02,2023-12-07,949,Terra,MODIS,62,6.1NRT,311.46,12.35,D
11.42277,6.22618,344.32,1.22,1.1,2023-12-07,949,Terra,MODIS,91,6.1NRT,308.41,51.08,D
11.42548,5.95173,321.54,1.18,1.08,2023-12-07,949,Terra,MODIS,67,6.1NRT,305.69,11.73,D
11.4271,5.9412,348.67,1.18,1.08,2023-12-07,949,Terra,MODIS,94,6.1NRT,307.03,63.8,D
11.44844,2.94289,331.6,1.01,1.0,2023-12-07,949,Terra,MODIS,80,6.1NRT,309.5,20.22,D
11.45352,-1.05604,318.42,1.57,1.23,2023-12-07,949,Terra,MODIS,48,6.1NRT,307.68,11.18,D
11.47161,2.84494,320.35,1.01,1.0,2023-12-07,949,Terra,MODIS,60,6.1NRT,307.92,9.18,D
11.48745,4.50681,325.37,1.03,1.02,2023-12-07,949,Terra,MODIS,72,6.1NRT,308.77,10.23,D
11.48891,0.76847,320.69,1.2,1.09,2023-12-07,949,Terra,MODIS,49,6.1NRT,308.92,6.3,D
11.49325,0.76436,324.41,1.2,1.09,2023-12-07,949,Terra,MODIS,63,6.1NRT,309.44,11.16,D
11.50646,2.86558,321.0,1.01,1.0,2023-12-07,949,Terra,MODIS,63,6.1NRT,307.77,9.65,D
11.50776,2.85655,373.02,1.01,1.0,2023-12-07,949,Terra,MODIS,100,6.1NRT,311.02,118.64,D
11.50905,2.84751,351.25,1.01,1.0,2023-12-07,949,Terra,MODIS,95,6.1NRT,305.05,55.84,D
11.52013,2.05385,319.97,1.05,1.02,2023-12-07,949,Terra,MODIS,38,6.1NRT,305.75,5.21,D
11.52145,2.0444,327.84,1.05,1.02,2023-12-07,949,Terra,MODIS,75,6.1NRT,308.59,14.21,D
11.52277,2.03496,332.74,1.05,1.02,2023-12-07,949,Terra,MODIS,81,6.1NRT,308.93,20.75,D
11.52409,2.0255,322.18,1.05,1.03,2023-12-07,949,Terra,MODIS,40,6.1NRT,307.43,6.43,D
11.52709,7.07674,319.64,1.38,1.16,2023-12-07,949,Terra,MODIS,63,6.1NRT,303.83,11.88,D
11.54696,1.72654,325.87,1.08,1.04,2023-12-07,949,Terra,MODIS,68,6.1NRT,309.0,10.85,D
11.5483,1.71684,325.27,1.08,1.04,2023-12-07,949,Terra,MODIS,67,6.1NRT,308.03,10.44,D
11.58572,2.30804,323.24,1.04,1.02,2023-12-07,949,Terra,MODIS,61,6.1NRT,309.56,9.3,D
11.647,0.67071,321.38,1.22,1.1,2023-12-07,949,Terra,MODIS,47,6.1NRT,307.63,6.32,D
11.65187,2.16516,330.33,1.05,1.02,2023-12-07,949,Terra,MODIS,78,6.1NRT,307.83,19.04,D
11.6532,2.15579,337.46,1.05,1.02,2023-12-07,949,Terra,MODIS,86,6.1NRT,310.03,29.7,D
11.6682,-3.78676,315.39,2.57,1.54,2023-12-07,949,Terra,MODIS,43,6.1NRT,303.54,21.79,D
11.67955,6.22912,329.29,1.22,1.1,2023-12-07,949,Terra,MODIS,80,6.1NRT,307.29,23.21,D
11.69238,2.20558,345.27,1.04,1.02,2023-12-07,949,Terra,MODIS,91,6.1NRT,305.68,42.52,D
11.69289,1.00939,329.25,1.17,1.08,2023-12-07,949,Terra,MODIS,75,6.1NRT,309.07,17.77,D
11.69369,2.19621,366.07,1.04,1.02,2023-12-07,949,Terra,MODIS,100,6.1NRT,307.71,96.42,D
11.69501,2.18684,356.31,1.04,1.02,2023-12-07,949,Terra,MODIS,98,6.1NRT,306.56,67.81,D
11.70241,1.01067,324.38,1.17,1.08,2023-12-07,949,Terra,MODIS,52,6.1NRT,308.79,11.63,D
11.70383,7.19344,319.16,1.39,1.17,2023-12-07,949,Terra,MODIS,61,6.1NRT,304.28,12.48,D
11.7101,6.30725,346.75,1.23,1.1,2023-12-07,949,Terra,MODIS,93,6.1NRT,308.5,58.96,D
11.71181,6.29636,325.8,1.22,1.1,2023-12-07,949,Terra,MODIS,71,6.1NRT,306.16,15.93,D
11.7198,6.30875,322.86,1.23,1.1,2023-12-07,949,Terra,MODIS,43,6.1NRT,305.65,12.53,D
11.73084,2.2587,349.53,1.04,1.02,2023-12-07,949,Terra,MODIS,94,6.1NRT,310.17,50.13,D
11.73216,2.24939,342.55,1.04,1.02,2023-12-07,949,Terra,MODIS,90,6.1NRT,309.95,36.25,D
11.73449,5.13758,316.95,1.08,1.04,2023-12-07,949,Terra,MODIS,53,6.1NRT,304.18,6.52,D
11.73595,5.12795,321.71,1.08,1.04,2023-12-07,949,Terra,MODIS,68,6.1NRT,304.78,11.11,D
11.73852,2.26928,341.14,1.04,1.02,2023-12-07,949,Terra,MODIS,89,6.1NRT,310.76,33.01,D
11.74181,6.16798,319.02,1.2,1.09,2023-12-07,949,Terra,MODIS,62,6.1NRT,305.45,8.66,D
11.74321,2.95513,327.75,1.01,1.0,2023-12-07,949,Terra,MODIS,63,6.1NRT,308.22,14.55,D
11.74424,5.68092,319.25,1.14,1.06,2023-12-07,949,Terra,MODIS,64,6.1NRT,304.66,9.09,D
11.7445,2.9461,337.38,1.01,1.0,2023-12-07,949,Terra,MODIS,86,6.1NRT,309.13,27.28,D
11.75337,2.94738,325.65,1.01,1.0,2023-12-07,949,Terra,MODIS,57,6.1NRT,308.94,10.91,D
11.75536,7.11977,318.92,1.37,1.16,2023-12-07,949,Terra,MODIS,45,6.1NRT,304.77,10.93,D
11.75641,7.12597,319.69,1.38,1.16,2023-12-07,949,Terra,MODIS,46,6.1NRT,304.05,11.68,D
11.77032,2.76491,333.26,1.01,1.01,2023-12-07,949,Terra,MODIS,81,6.1NRT,306.43,22.68,D
11.77294,7.01062,322.48,1.35,1.15,2023-12-07,949,Terra,MODIS,58,6.1NRT,302.71,15.37,D
11.77329,7.01652,324.62,1.35,1.15,2023-12-07,949,Terra,MODIS,73,6.1NRT,302.97,20.38,D
11.78085,3.07101,320.92,1.0,1.0,2023-12-07,949,Terra,MODIS,62,6.1NRT,307.89,7.93,D
11.78214,3.062,324.68,1.0,1.0,2023-12-07,949,Terra,MODIS,71,6.1NRT,308.16,12.32,D
11.79676,7.18954,319.75,1.39,1.17,2023-12-07,949,Terra,MODIS,60,6.1NRT,304.52,12.75,D
11.79788,4.77812,317.97,1.05,1.02,2023-12-07,949,Terra,MODIS,56,6.1NRT,303.99,9.37,D
11.79882,2.49228,324.14,1.03,1.01,2023-12-07,949,Terra,MODIS,66,6.1NRT,307.19,11.36,D
11.80328,2.33248,343.54,1.04,1.02,2023-12-07,949,Terra,MODIS,90,6.1NRT,306.62,38.87,D
11.8046,2.32318,363.8,1.04,1.02,2023-12-07,949,Terra,MODIS,100,6.1NRT,309.1,88.97,D
11.80592,2.31388,325.91,1.04,1.02,2023-12-07,949,Terra,MODIS,73,6.1NRT,306.78,11.69,D
11.81095,2.34304,328.68,1.04,1.02,2023-12-07,949,Terra,MODIS,77,6.1NRT,306.91,16.21,D
11.81227,2.33376,342.41,1.04,1.02,2023-12-07,949,Terra,MODIS,90,6.1NRT,310.49,36.86,D
11.81359,2.32447,347.8,1.04,1.02,2023-12-07,949,Terra,MODIS,93,6.1NRT,311.57,47.5,D
11.81492,2.31517,347.95,1.04,1.02,2023-12-07,949,Terra,MODIS,93,6.1NRT,309.67,48.02,D
11.81534,7.20536,317.76,1.39,1.17,2023-12-07,949,Terra,MODIS,45,6.1NRT,304.79,9.36,D
11.81664,7.12988,318.0,1.37,1.16,2023-12-07,949,Terra,MODIS,55,6.1NRT,304.19,9.68,D
11.82126,2.33504,332.09,1.04,1.02,2023-12-07,949,Terra,MODIS,81,6.1NRT,307.66,19.81,D
11.82259,2.32576,380.37,1.04,1.02,2023-12-07,949,Terra,MODIS,100,6.1NRT,313.34,149.96,D
11.82391,2.31646,348.24,1.04,1.02,2023-12-07,949,Terra,MODIS,93,6.1NRT,310.38,48.63,D
11.87038,5.52164,330.14,1.11,1.05,2023-12-07,949,Terra,MODIS,80,6.1NRT,305.9,21.81,D
11.89946,6.92673,320.21,1.33,1.14,2023-12-07,949,Terra,MODIS,63,6.1NRT,305.24,12.91,D
11.90119,2.93814,324.78,1.01,1.0,2023-12-07,949,Terra,MODIS,62,6.1NRT,306.17,11.74,D
11.90443,5.2353,326.82,1.08,1.04,2023-12-07,949,Terra,MODIS,76,6.1NRT,304.54,17.59,D
11.90476,5.29511,322.17,1.09,1.04,2023-12-07,949,Terra,MODIS,68,6.1NRT,305.59,11.96,D
11.90623,5.28538,323.57,1.09,1.04,2023-12-07,949,Terra,MODIS,71,6.1NRT,305.31,13.09,D
11.90752,7.34192,317.06,1.42,1.18,2023-12-07,949,Terra,MODIS,28,6.1NRT,303.22,8.67,D
11.90792,6.54388,318.41,1.26,1.11,2023-12-07,949,Terra,MODIS,57,6.1NRT,306.01,7.78,D
11.91242,0.14144,330.09,1.32,1.14,2023-12-07,949,Terra,MODIS,77,6.1NRT,311.01,22.24,D
11.91367,7.3493,324.49,1.42,1.18,2023-12-07,949,Terra,MODIS,72,6.1NRT,303.16,21.87,D
11.93961,5.2507,316.49,1.08,1.04,2023-12-07,949,Terra,MODIS,44,6.1NRT,305.6,5.41,D
11.95889,5.18446,325.17,1.08,1.04,2023-12-07,949,Terra,MODIS,73,6.1NRT,306.06,14.59,D
11.96033,5.17481,318.55,1.08,1.04,2023-12-07,949,Terra,MODIS,59,6.1NRT,305.94,6.92,D
11.96966,5.82892,332.74,1.15,1.07,2023-12-07,949,Terra,MODIS,82,6.1NRT,304.61,27.73,D
11.97329,2.36908,322.18,1.04,1.02,2023-12-07,949,Terra,MODIS,59,6.1NRT,304.19,10.13,D
11.98024,7.39925,316.66,1.42,1.18,2023-12-07,949,Terra,MODIS,45,6.1NRT,304.4,9.06,D
11.98096,2.37965,322.72,1.04,1.02,2023-12-07,949,Terra,MODIS,66,6.1NRT,305.9,10.73,D
11.98228,2.37036,342.41,1.04,1.02,2023-12-07,949,Terra,MODIS,89,6.1NRT,305.52,38.93,D
11.98796,6.49395,323.11,1.25,1.11,2023-12-07,949,Terra,MODIS,69,6.1NRT,307.28,12.57,D
11.99033,6.22543,318.09,1.2,1.09,2023-12-07,949,Terra,MODIS,54,6.1NRT,303.47,8.2,D
11.99994,6.22695,325.64,1.2,1.09,2023-12-07,949,Terra,MODIS,73,6.1NRT,304.71,18.16,D
12.03091,6.4101,331.06,1.23,1.1,2023-12-07,949,Terra,MODIS,80,6.1NRT,305.35,25.08,D
12.03895,6.42258,328.52,1.23,1.1,2023-12-07,949,Terra,MODIS,77,6.1NRT,307.6,20.74,D
12.04064,6.41157,323.03,1.23,1.1,2023-12-07,949,Terra,MODIS,62,6.1NRT,307.32,11.7,D
12.04138,6.27768,323.28,1.21,1.09,2023-12-07,949,Terra,MODIS,69,6.1NRT,306.03,14.54,D
12.0425,6.54322,321.15,1.25,1.11,2023-12-07,949,Terra,MODIS,64,6.1NRT,305.34,11.05,D
12.05162,7.84104,316.93,1.53,1.22,2023-12-07,949,Terra,MODIS,47,6.1NRT,303.55,9.28,D
12.05203,6.40216,329.77,1.23,1.1,2023-12-07,949,Terra,MODIS,79,6.1NRT,306.78,22.14,D
12.0537,6.39117,322.41,1.23,1.1,2023-12-07,949,Terra,MODIS,64,6.1NRT,305.98,11.22,D
12.0555,6.39786,339.87,1.23,1.1,2023-12-07,949,Terra,MODIS,88,6.1NRT,306.94,42.15,D
12.05726,2.09968,324.98,1.06,1.03,2023-12-07,949,Terra,MODIS,63,6.1NRT,305.59,11.46,D
12.06501,2.11045,327.0,1.06,1.03,2023-12-07,949,Terra,MODIS,73,6.1NRT,307.15,14.5,D
12.06634,2.10095,323.57,1.06,1.03,2023-12-07,949,Terra,MODIS,54,6.1NRT,308.19,10.58,D
12.07633,1.42906,345.49,1.12,1.06,2023-12-07,949,Terra,MODIS,91,6.1NRT,310.28,46.22,D
12.08568,1.43033,327.84,1.12,1.06,2023-12-07,949,Terra,MODIS,64,6.1NRT,308.78,15.24,D
12.08706,1.42023,326.33,1.12,1.06,2023-12-07,949,Terra,MODIS,30,6.1NRT,309.55,12.27,D
12.08785,7.48128,334.64,1.44,1.19,2023-12-07,949,Terra,MODIS,84,6.1NRT,305.46,43.34,D
12.09344,7.33306,318.61,1.4,1.17,2023-12-07,949,Terra,MODIS,35,6.1NRT,304.48,9.68,D
12.09967,5.96117,318.61,1.16,1.07,2023-12-07,949,Terra,MODIS,53,6.1NRT,305.64,6.6,D
12.09992,7.34049,321.15,1.4,1.17,2023-12-07,949,Terra,MODIS,60,6.1NRT,305.02,13.48,D
12.10125,5.95079,331.51,1.16,1.07,2023-12-07,949,Terra,MODIS,81,6.1NRT,306.52,24.56,D
12.1107,5.95232,318.85,1.16,1.07,2023-12-07,949,Terra,MODIS,57,6.1NRT,306.36,7.13,D
12.11414,1.8237,332.35,1.08,1.04,2023-12-07,949,Terra,MODIS,80,6.1NRT,308.92,21.81,D
12.12197,1.8347,326.75,1.08,1.04,2023-12-07,949,Terra,MODIS,73,6.1NRT,308.61,14.43,D
12.12332,1.82498,322.76,1.08,1.04,2023-12-07,949,Terra,MODIS,51,6.1NRT,308.09,9.46,D
