latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-17.12742,129.10075,332.86,3.9,1.84,2023-11-26,609,Aqua,MODIS,75,6.1NRT,303.77,120.36,D
-17.12044,129.09167,330.35,3.9,1.84,2023-11-26,609,Aqua,MODIS,62,6.1NRT,304.92,91.94,D
-17.12029,129.13632,333.93,3.92,1.84,2023-11-26,609,Aqua,MODIS,77,6.1NRT,300.92,128.37,D
-17.11355,129.12718,342.06,3.92,1.84,2023-11-26,609,Aqua,MODIS,87,6.1NRT,301.84,218.93,D
-17.11119,129.09718,330.35,3.9,1.84,2023-11-26,609,Aqua,MODIS,69,6.1NRT,305.12,98.22,D
-17.10422,129.08807,331.7,3.9,1.84,2023-11-26,609,Aqua,MODIS,71,6.1NRT,305.45,106.07,D
-17.09493,129.09375,332.47,3.9,1.84,2023-11-26,609,Aqua,MODIS,74,6.1NRT,304.12,114.74,D
-16.49913,128.23932,327.55,3.47,1.75,2023-11-26,609,Aqua,MODIS,46,6.1NRT,305.51,55.2,D
-16.48361,128.23624,333.56,3.47,1.75,2023-11-26,609,Aqua,MODIS,77,6.1NRT,305.63,100.13,D
-16.49595,123.91797,325.79,1.65,1.26,2023-11-26,612,Aqua,MODIS,32,6.1NRT,301.14,19.8,D
-16.49339,123.93279,337.75,1.65,1.26,2023-11-26,612,Aqua,MODIS,82,6.1NRT,300.12,57.74,D
-16.4843,123.92498,346.22,1.65,1.26,2023-11-26,612,Aqua,MODIS,92,6.1NRT,301.77,88.44,D
-16.48224,123.93033,350.69,1.65,1.26,2023-11-26,612,Aqua,MODIS,94,6.1NRT,301.37,108.57,D
-15.49481,127.79465,327.66,3.37,1.73,2023-11-26,612,Aqua,MODIS,67,6.1NRT,303.77,51.98,D
-15.4914,127.80157,327.6,3.37,1.73,2023-11-26,612,Aqua,MODIS,55,6.1NRT,303.99,48.47,D
-10.34513,120.11914,310.28,1.17,1.08,2023-11-26,612,Aqua,MODIS,33,6.1NRT,299.72,7.52,D
-9.44289,124.02433,326.12,2.28,1.46,2023-11-26,612,Aqua,MODIS,79,6.1NRT,295.59,41.57,D
-8.807,118.93476,319.71,1.08,1.04,2023-11-26,614,Aqua,MODIS,57,6.1NRT,301.93,11.72,D
-8.52924,116.93649,316.91,1.0,1.0,2023-11-26,614,Aqua,MODIS,37,6.1NRT,296.97,9.48,D
-8.37224,122.30337,315.55,1.75,1.3,2023-11-26,614,Aqua,MODIS,39,6.1NRT,298.03,18.6,D
-8.23721,124.08508,311.16,2.43,1.5,2023-11-26,614,Aqua,MODIS,47,6.1NRT,296.64,22.57,D
-8.12828,122.11209,317.07,1.71,1.28,2023-11-26,614,Aqua,MODIS,61,6.1NRT,299.94,21.0,D
-8.12593,122.12738,314.43,1.72,1.29,2023-11-26,614,Aqua,MODIS,42,6.1NRT,298.41,16.08,D
-1.76079,110.13609,314.14,1.95,1.36,2023-11-26,614,Aqua,MODIS,63,6.1NRT,294.81,19.2,D
-0.64667,109.88599,308.99,1.95,1.36,2023-11-26,614,Aqua,MODIS,44,6.1NRT,289.97,12.35,D
19.2486,102.25046,305.94,3.23,1.7,2023-11-26,622,Aqua,MODIS,55,6.1NRT,291.31,21.34,D
19.24991,102.25719,307.13,3.23,1.7,2023-11-26,622,Aqua,MODIS,65,6.1NRT,290.98,26.01,D
20.90922,110.01808,320.12,1.01,1.01,2023-11-26,622,Aqua,MODIS,72,6.1NRT,297.97,12.94,D
20.91065,110.02762,314.9,1.01,1.01,2023-11-26,622,Aqua,MODIS,62,6.1NRT,297.91,8.16,D
21.04146,110.48172,311.97,1.0,1.0,2023-11-26,622,Aqua,MODIS,43,6.1NRT,299.82,5.25,D
21.51711,109.87969,310.65,1.01,1.01,2023-11-26,622,Aqua,MODIS,42,6.1NRT,297.75,5.27,D
21.5336,110.18655,315.66,1.0,1.0,2023-11-26,622,Aqua,MODIS,68,6.1NRT,298.24,8.58,D
21.64483,111.40415,310.61,1.02,1.01,2023-11-26,622,Aqua,MODIS,51,6.1NRT,297.93,5.25,D
21.97208,110.45999,310.77,1.0,1.0,2023-11-26,622,Aqua,MODIS,63,6.1NRT,297.36,6.13,D
22.07633,105.70805,307.54,1.57,1.24,2023-11-26,622,Aqua,MODIS,48,6.1NRT,286.83,12.2,D
22.38905,108.76028,307.33,1.07,1.03,2023-11-26,622,Aqua,MODIS,63,6.1NRT,289.89,6.53,D
22.54428,108.92157,309.31,1.05,1.02,2023-11-26,622,Aqua,MODIS,66,6.1NRT,287.23,7.54,D
22.54582,108.93159,317.32,1.05,1.02,2023-11-26,622,Aqua,MODIS,76,6.1NRT,289.64,14.49,D
23.23356,111.57291,309.31,1.04,1.02,2023-11-26,622,Aqua,MODIS,67,6.1NRT,294.5,7.45,D
23.2407,107.35233,304.27,1.2,1.09,2023-11-26,622,Aqua,MODIS,45,6.1NRT,292.58,5.04,D
23.24462,107.35777,303.94,1.2,1.09,2023-11-26,622,Aqua,MODIS,45,6.1NRT,292.2,4.76,D
23.29324,107.8008,308.63,1.14,1.06,2023-11-26,622,Aqua,MODIS,62,6.1NRT,292.67,7.58,D
23.36065,111.1547,307.19,1.02,1.01,2023-11-26,622,Aqua,MODIS,57,6.1NRT,291.68,5.01,D
23.63207,107.66631,309.54,1.14,1.07,2023-11-26,622,Aqua,MODIS,57,6.1NRT,291.2,9.07,D
23.63383,107.67727,304.24,1.14,1.07,2023-11-26,622,Aqua,MODIS,49,6.1NRT,290.68,5.0,D
23.67094,109.84527,306.18,1.0,1.0,2023-11-26,622,Aqua,MODIS,56,6.1NRT,295.91,4.85,D
23.82622,110.60777,307.07,1.01,1.0,2023-11-26,622,Aqua,MODIS,60,6.1NRT,294.57,5.18,D
23.82759,110.61744,316.87,1.01,1.0,2023-11-26,622,Aqua,MODIS,75,6.1NRT,294.57,12.67,D
23.90108,109.64741,328.45,1.0,1.0,2023-11-26,622,Aqua,MODIS,80,6.1NRT,294.33,24.84,D
24.12004,108.8987,307.19,1.03,1.01,2023-11-26,622,Aqua,MODIS,61,6.1NRT,292.59,6.05,D
24.16837,105.76144,300.81,1.43,1.18,2023-11-26,622,Aqua,MODIS,21,6.1NRT,284.81,3.91,D
24.36942,105.43969,305.51,1.49,1.2,2023-11-26,622,Aqua,MODIS,47,6.1NRT,289.95,8.63,D
24.37197,105.45423,310.51,1.48,1.2,2023-11-26,622,Aqua,MODIS,70,6.1NRT,291.12,14.74,D
24.37732,109.38277,312.12,1.01,1.0,2023-11-26,622,Aqua,MODIS,46,6.1NRT,297.49,6.61,D
24.49584,105.69778,303.31,1.42,1.18,2023-11-26,622,Aqua,MODIS,48,6.1NRT,290.25,6.88,D
24.55383,109.89138,304.31,1.0,1.0,2023-11-26,622,Aqua,MODIS,52,6.1NRT,293.44,3.91,D
24.84047,106.69107,305.17,1.23,1.1,2023-11-26,622,Aqua,MODIS,61,6.1NRT,289.46,7.76,D
24.84247,106.70306,305.13,1.23,1.1,2023-11-26,622,Aqua,MODIS,59,6.1NRT,289.02,7.49,D
24.87808,106.0055,303.02,1.34,1.15,2023-11-26,622,Aqua,MODIS,53,6.1NRT,290.3,6.86,D
25.14853,114.29486,308.8,1.5,1.21,2023-11-26,622,Aqua,MODIS,67,6.1NRT,294.93,9.9,D
25.18598,112.80682,306.73,1.22,1.1,2023-11-26,622,Aqua,MODIS,63,6.1NRT,293.14,7.44,D
25.5073,113.17659,304.99,1.29,1.13,2023-11-26,622,Aqua,MODIS,60,6.1NRT,292.48,6.94,D
26.04409,105.65277,303.12,1.35,1.15,2023-11-26,624,Aqua,MODIS,49,6.1NRT,289.12,6.24,D
26.56165,101.6618,319.65,2.45,1.51,2023-11-26,624,Aqua,MODIS,79,6.1NRT,296.27,54.4,D
26.56576,101.66743,319.56,2.45,1.51,2023-11-26,624,Aqua,MODIS,79,6.1NRT,296.46,54.62,D
26.68914,104.21236,303.44,1.62,1.25,2023-11-26,624,Aqua,MODIS,37,6.1NRT,291.7,10.0,D
26.69223,104.22962,302.39,1.62,1.25,2023-11-26,624,Aqua,MODIS,37,6.1NRT,290.78,8.49,D
26.69319,104.22209,303.56,1.62,1.25,2023-11-26,624,Aqua,MODIS,56,6.1NRT,291.49,9.82,D
26.88315,104.56966,301.11,1.52,1.22,2023-11-26,624,Aqua,MODIS,40,6.1NRT,289.66,6.62,D
26.89623,104.82355,304.03,1.46,1.2,2023-11-26,624,Aqua,MODIS,58,6.1NRT,289.0,9.45,D
26.95658,105.50381,301.97,1.33,1.14,2023-11-26,624,Aqua,MODIS,23,6.1NRT,288.96,3.71,D
26.96763,103.76452,312.0,1.71,1.28,2023-11-26,624,Aqua,MODIS,63,6.1NRT,295.81,18.26,D
27.21554,104.03109,301.32,1.62,1.25,2023-11-26,624,Aqua,MODIS,31,6.1NRT,290.07,6.17,D
27.24468,103.94138,306.05,1.65,1.26,2023-11-26,624,Aqua,MODIS,63,6.1NRT,290.17,12.86,D
27.25498,106.28182,307.64,1.2,1.09,2023-11-26,624,Aqua,MODIS,66,6.1NRT,291.19,9.65,D
29.27681,105.93764,304.26,1.17,1.07,2023-11-26,624,Aqua,MODIS,40,6.1NRT,292.64,3.85,D
29.32285,109.06459,314.07,1.0,1.0,2023-11-26,624,Aqua,MODIS,74,6.1NRT,288.61,13.3,D
29.32429,109.07471,313.34,1.0,1.0,2023-11-26,624,Aqua,MODIS,74,6.1NRT,289.38,12.61,D
29.78643,106.6762,302.98,1.08,1.04,2023-11-26,624,Aqua,MODIS,45,6.1NRT,290.27,2.84,D
29.89168,111.8745,302.97,1.24,1.11,2023-11-26,624,Aqua,MODIS,51,6.1NRT,287.74,7.27,D
31.2651,105.62437,304.46,1.13,1.06,2023-11-26,624,Aqua,MODIS,59,6.1NRT,290.16,7.06,D
34.93902,107.11016,309.37,1.0,1.0,2023-11-26,624,Aqua,MODIS,68,6.1NRT,292.2,8.61,D
35.01601,104.30528,315.44,1.15,1.07,2023-11-26,624,Aqua,MODIS,76,6.1NRT,289.16,15.42,D
35.0295,104.32732,313.42,1.15,1.07,2023-11-26,624,Aqua,MODIS,74,6.1NRT,288.6,13.14,D
35.07458,107.40557,301.83,1.0,1.0,2023-11-26,624,Aqua,MODIS,47,6.1NRT,289.61,3.45,D
35.07696,107.10091,304.51,1.0,1.0,2023-11-26,624,Aqua,MODIS,59,6.1NRT,291.96,5.41,D
35.08907,107.63538,301.15,1.01,1.0,2023-11-26,624,Aqua,MODIS,45,6.1NRT,290.91,3.17,D
35.09093,104.36787,302.59,1.14,1.07,2023-11-26,624,Aqua,MODIS,53,6.1NRT,291.76,5.22,D
35.10221,107.33872,303.81,1.0,1.0,2023-11-26,624,Aqua,MODIS,57,6.1NRT,291.17,4.2,D
35.11996,107.14683,304.21,1.0,1.0,2023-11-26,624,Aqua,MODIS,58,6.1NRT,290.29,5.38,D
35.13701,107.26482,304.99,1.0,1.0,2023-11-26,624,Aqua,MODIS,60,6.1NRT,290.12,5.31,D
35.16035,108.84044,308.74,1.06,1.03,2023-11-26,624,Aqua,MODIS,68,6.1NRT,290.23,9.01,D
35.16187,108.85197,309.09,1.06,1.03,2023-11-26,624,Aqua,MODIS,68,6.1NRT,290.55,9.29,D
35.18058,107.04952,305.88,1.0,1.0,2023-11-26,624,Aqua,MODIS,62,6.1NRT,293.37,5.79,D
35.21825,107.37365,306.66,1.0,1.0,2023-11-26,624,Aqua,MODIS,64,6.1NRT,292.5,6.58,D
35.34127,109.25627,300.99,1.09,1.04,2023-11-26,624,Aqua,MODIS,44,6.1NRT,288.71,4.58,D
35.41011,107.29764,309.48,1.0,1.0,2023-11-26,624,Aqua,MODIS,69,6.1NRT,291.13,7.39,D
35.41892,107.29572,305.08,1.0,1.0,2023-11-26,624,Aqua,MODIS,52,6.1NRT,289.95,4.38,D
36.0225,112.89389,302.52,1.71,1.28,2023-11-26,624,Aqua,MODIS,46,6.1NRT,287.53,9.83,D
36.02287,112.90566,300.78,1.71,1.28,2023-11-26,624,Aqua,MODIS,41,6.1NRT,287.53,7.78,D
36.02435,112.91261,303.15,1.71,1.28,2023-11-26,624,Aqua,MODIS,54,6.1NRT,287.6,10.21,D
36.0343,112.90414,303.13,1.71,1.28,2023-11-26,624,Aqua,MODIS,55,6.1NRT,287.66,10.58,D
36.57753,112.88404,304.12,1.74,1.29,2023-11-26,624,Aqua,MODIS,58,6.1NRT,285.2,14.84,D
37.29554,111.94957,304.39,1.56,1.23,2023-11-26,624,Aqua,MODIS,59,6.1NRT,285.74,11.86,D
36.63091,104.22733,303.81,1.11,1.05,2023-11-26,626,Aqua,MODIS,57,6.1NRT,285.87,6.16,D
39.17629,106.99302,306.53,1.02,1.01,2023-11-26,626,Aqua,MODIS,64,6.1NRT,284.88,8.06,D
39.25304,110.16444,305.24,1.32,1.14,2023-11-26,626,Aqua,MODIS,61,6.1NRT,284.4,10.72,D
39.42927,110.49673,313.82,1.38,1.16,2023-11-26,626,Aqua,MODIS,74,6.1NRT,283.11,21.83,D
39.83555,98.27798,308.62,1.93,1.36,2023-11-26,626,Aqua,MODIS,67,6.1NRT,287.19,22.46,D
10.06061,-64.83582,303.05,4.17,1.89,2023-11-26,701,Aqua,MODIS,53,6.1NRT,284.52,46.1,N
10.06414,-64.82735,301.3,4.17,1.89,2023-11-26,701,Aqua,MODIS,40,6.1NRT,284.5,37.84,N
10.06705,-64.87241,305.23,4.14,1.88,2023-11-26,701,Aqua,MODIS,63,6.1NRT,285.15,55.34,N
10.07085,-64.86407,306.74,4.14,1.88,2023-11-26,701,Aqua,MODIS,69,6.1NRT,285.13,62.32,N
11.63817,-70.22104,303.48,1.49,1.21,2023-11-26,701,Aqua,MODIS,54,6.1NRT,290.41,6.22,N
46.77398,48.13146,317.6,1.14,1.06,2023-11-26,707,Terra,MODIS,78,6.1NRT,281.96,21.68,D
37.33203,49.14576,305.28,1.02,1.01,2023-11-26,709,Terra,MODIS,61,6.1NRT,294.44,4.42,D
37.37793,48.84394,308.45,1.01,1.0,2023-11-26,709,Terra,MODIS,54,6.1NRT,283.16,9.44,D
38.29538,48.70013,317.88,1.0,1.0,2023-11-26,709,Terra,MODIS,78,6.1NRT,288.94,17.0,D
38.297,48.68895,323.33,1.0,1.0,2023-11-26,709,Terra,MODIS,82,6.1NRT,289.07,22.51,D
39.33501,47.19924,312.3,1.04,1.02,2023-11-26,709,Terra,MODIS,71,6.1NRT,295.67,9.21,D
25.53203,53.15247,317.08,2.62,1.55,2023-11-26,711,Terra,MODIS,67,6.1NRT,289.94,52.39,D
27.01179,49.58221,310.17,1.39,1.17,2023-11-26,711,Terra,MODIS,31,6.1NRT,288.8,9.22,D
27.49634,52.6429,315.51,2.18,1.43,2023-11-26,711,Terra,MODIS,46,6.1NRT,298.36,26.41,D
27.49643,52.64916,320.18,2.18,1.43,2023-11-26,711,Terra,MODIS,74,6.1NRT,298.1,42.0,D
27.55049,52.574,333.3,2.15,1.42,2023-11-26,711,Terra,MODIS,76,6.1NRT,298.34,89.66,D
27.58337,52.53854,310.26,2.13,1.42,2023-11-26,711,Terra,MODIS,37,6.1NRT,297.41,22.78,D
27.76077,52.16697,315.26,1.99,1.38,2023-11-26,711,Terra,MODIS,68,6.1NRT,297.0,28.41,D
27.76446,52.17384,315.3,1.99,1.38,2023-11-26,711,Terra,MODIS,61,6.1NRT,296.28,27.39,D
28.49241,49.72654,310.81,1.34,1.15,2023-11-26,711,Terra,MODIS,43,6.1NRT,294.26,12.28,D
28.49468,49.71328,332.91,1.34,1.15,2023-11-26,711,Terra,MODIS,85,6.1NRT,294.26,47.18,D
28.72367,48.33876,313.16,1.13,1.06,2023-11-26,711,Terra,MODIS,70,6.1NRT,289.9,10.29,D
31.00526,48.13977,306.93,1.06,1.03,2023-11-26,711,Terra,MODIS,61,6.1NRT,270.61,10.55,D
31.35393,45.99334,315.67,1.01,1.0,2023-11-26,711,Terra,MODIS,76,6.1NRT,278.47,14.9,D
31.65657,47.52424,313.82,1.02,1.01,2023-11-26,711,Terra,MODIS,74,6.1NRT,288.49,11.89,D
31.65816,47.51379,338.26,1.02,1.01,2023-11-26,711,Terra,MODIS,91,6.1NRT,292.12,40.98,D
31.67814,47.44254,315.61,1.01,1.01,2023-11-26,711,Terra,MODIS,76,6.1NRT,289.17,13.36,D
31.67973,47.43211,311.08,1.01,1.01,2023-11-26,711,Terra,MODIS,71,6.1NRT,288.84,9.71,D
31.73448,47.43251,302.84,1.01,1.01,2023-11-26,711,Terra,MODIS,54,6.1NRT,289.62,4.44,D
31.76005,46.05172,308.07,1.01,1.0,2023-11-26,711,Terra,MODIS,66,6.1NRT,291.25,7.2,D
31.76151,46.04131,312.21,1.01,1.0,2023-11-26,711,Terra,MODIS,72,6.1NRT,291.93,10.19,D
31.76769,46.07028,306.89,1.01,1.0,2023-11-26,711,Terra,MODIS,40,6.1NRT,291.68,5.71,D
31.76915,46.05987,307.1,1.01,1.0,2023-11-26,711,Terra,MODIS,39,6.1NRT,292.2,5.83,D
32.05634,47.4477,307.83,1.01,1.0,2023-11-26,711,Terra,MODIS,64,6.1NRT,289.96,6.5,D
32.11571,47.41679,306.3,1.01,1.0,2023-11-26,711,Terra,MODIS,59,6.1NRT,289.28,5.42,D
32.11728,47.40635,307.69,1.01,1.0,2023-11-26,711,Terra,MODIS,63,6.1NRT,291.96,6.34,D
32.12635,47.41473,315.63,1.01,1.0,2023-11-26,711,Terra,MODIS,75,6.1NRT,290.83,12.04,D
32.12792,47.4043,316.57,1.01,1.0,2023-11-26,711,Terra,MODIS,76,6.1NRT,292.0,12.88,D
32.23582,51.43783,326.31,1.45,1.19,2023-11-26,711,Terra,MODIS,84,6.1NRT,293.12,39.51,D
32.23853,51.42299,326.61,1.44,1.19,2023-11-26,711,Terra,MODIS,84,6.1NRT,293.07,40.03,D
32.33333,45.43469,304.11,1.04,1.02,2023-11-26,711,Terra,MODIS,55,6.1NRT,290.46,4.07,D
32.35038,47.69992,308.04,1.02,1.01,2023-11-26,711,Terra,MODIS,56,6.1NRT,288.1,7.19,D
32.57516,51.34342,303.08,1.41,1.17,2023-11-26,711,Terra,MODIS,55,6.1NRT,288.43,7.24,D
32.9719,51.36914,300.03,1.39,1.17,2023-11-26,711,Terra,MODIS,17,6.1NRT,287.39,4.28,D
32.995,46.18961,316.94,1.01,1.01,2023-11-26,711,Terra,MODIS,77,6.1NRT,293.38,12.6,D
8.83145,38.82418,312.16,1.18,1.08,2023-11-26,718,Terra,MODIS,42,6.1NRT,297.67,4.94,D
9.67066,40.34078,336.49,1.04,1.02,2023-11-26,718,Terra,MODIS,80,6.1NRT,311.29,25.59,D
9.67198,40.33152,333.73,1.04,1.02,2023-11-26,718,Terra,MODIS,69,6.1NRT,311.39,21.88,D
9.68866,40.34343,329.2,1.04,1.02,2023-11-26,718,Terra,MODIS,78,6.1NRT,311.07,15.25,D
9.68997,40.33425,323.77,1.04,1.02,2023-11-26,718,Terra,MODIS,60,6.1NRT,310.8,8.44,D
9.91743,37.52887,314.96,1.47,1.2,2023-11-26,718,Terra,MODIS,61,6.1NRT,301.23,11.87,D
9.92364,37.52242,312.7,1.47,1.2,2023-11-26,718,Terra,MODIS,58,6.1NRT,302.45,8.85,D
10.0563,31.35654,314.01,4.47,1.94,2023-11-26,718,Terra,MODIS,64,6.1NRT,298.02,46.72,D
10.05875,31.36243,313.04,4.47,1.94,2023-11-26,718,Terra,MODIS,59,6.1NRT,298.07,39.08,D
10.12512,35.30014,310.56,2.19,1.43,2023-11-26,718,Terra,MODIS,52,6.1NRT,296.49,15.47,D
10.25331,40.9702,330.14,1.01,1.01,2023-11-26,718,Terra,MODIS,66,6.1NRT,311.34,10.1,D
10.25461,40.96116,331.6,1.01,1.01,2023-11-26,718,Terra,MODIS,67,6.1NRT,313.65,12.93,D
10.72867,34.30915,313.38,2.68,1.57,2023-11-26,718,Terra,MODIS,58,6.1NRT,297.9,21.96,D
11.05126,34.54062,315.94,2.6,1.55,2023-11-26,718,Terra,MODIS,63,6.1NRT,300.37,17.43,D
11.14006,32.13658,321.67,4.03,1.86,2023-11-26,718,Terra,MODIS,65,6.1NRT,304.46,54.38,D
11.5695,35.53895,315.38,2.2,1.44,2023-11-26,718,Terra,MODIS,57,6.1NRT,300.82,19.11,D
11.57192,35.519,316.09,2.21,1.44,2023-11-26,718,Terra,MODIS,60,6.1NRT,301.22,20.27,D
11.90264,35.80206,322.37,2.12,1.42,2023-11-26,718,Terra,MODIS,70,6.1NRT,303.37,32.65,D
11.90496,35.78296,317.5,2.13,1.42,2023-11-26,718,Terra,MODIS,42,6.1NRT,302.59,18.98,D
11.93191,35.33927,315.88,2.31,1.47,2023-11-26,718,Terra,MODIS,43,6.1NRT,301.59,20.81,D
11.93403,35.33361,318.11,2.31,1.47,2023-11-26,718,Terra,MODIS,60,6.1NRT,302.23,26.81,D
11.94497,35.34077,315.37,2.31,1.47,2023-11-26,718,Terra,MODIS,36,6.1NRT,301.18,19.72,D
12.1417,35.02181,325.37,2.47,1.51,2023-11-26,718,Terra,MODIS,73,6.1NRT,306.26,39.79,D
12.24901,35.41802,322.18,2.3,1.47,2023-11-26,718,Terra,MODIS,25,6.1NRT,304.39,24.07,D
12.26204,35.41952,323.03,2.3,1.47,2023-11-26,718,Terra,MODIS,56,6.1NRT,304.63,25.93,D
12.44598,35.6203,321.59,2.23,1.45,2023-11-26,718,Terra,MODIS,60,6.1NRT,304.62,28.03,D
12.44769,35.60615,340.86,2.24,1.45,2023-11-26,718,Terra,MODIS,89,6.1NRT,304.0,116.45,D
12.4485,35.60006,340.37,2.24,1.45,2023-11-26,718,Terra,MODIS,88,6.1NRT,303.72,110.85,D
12.45884,35.62178,321.78,2.23,1.45,2023-11-26,718,Terra,MODIS,50,6.1NRT,305.31,30.42,D
12.46056,35.60767,340.41,2.24,1.45,2023-11-26,718,Terra,MODIS,88,6.1NRT,304.28,114.54,D
12.46138,35.60157,332.22,2.24,1.45,2023-11-26,718,Terra,MODIS,81,6.1NRT,303.42,72.01,D
12.50654,36.49401,322.79,1.91,1.35,2023-11-26,718,Terra,MODIS,68,6.1NRT,306.62,26.47,D
12.59288,34.94658,325.11,2.54,1.53,2023-11-26,718,Terra,MODIS,59,6.1NRT,308.31,42.76,D
12.60298,34.93148,325.1,2.55,1.54,2023-11-26,718,Terra,MODIS,37,6.1NRT,306.67,41.12,D
12.63704,36.28246,317.63,2.0,1.38,2023-11-26,718,Terra,MODIS,50,6.1NRT,303.97,17.35,D
13.26842,36.35091,335.74,2.02,1.38,2023-11-26,718,Terra,MODIS,84,6.1NRT,307.6,70.47,D
13.27195,36.35723,337.35,2.02,1.38,2023-11-26,718,Terra,MODIS,86,6.1NRT,307.47,78.49,D
13.2741,36.33901,323.89,2.02,1.39,2023-11-26,718,Terra,MODIS,69,6.1NRT,305.98,29.53,D
13.28071,36.35227,321.48,2.02,1.38,2023-11-26,718,Terra,MODIS,62,6.1NRT,306.4,22.73,D
7.02094,38.60792,310.19,1.16,1.07,2023-11-26,720,Terra,MODIS,48,6.1NRT,297.38,7.3,D
7.07305,38.78362,307.56,1.14,1.06,2023-11-26,720,Terra,MODIS,29,6.1NRT,295.69,5.68,D
7.21764,38.92827,309.1,1.12,1.06,2023-11-26,720,Terra,MODIS,39,6.1NRT,296.54,5.84,D
7.25201,39.33455,323.55,1.08,1.04,2023-11-26,720,Terra,MODIS,78,6.1NRT,301.41,15.0,D
7.50634,37.45509,320.65,1.37,1.16,2023-11-26,720,Terra,MODIS,69,6.1NRT,299.39,16.33,D
7.50816,37.44196,335.3,1.38,1.16,2023-11-26,720,Terra,MODIS,88,6.1NRT,300.43,46.29,D
-9.54915,39.18636,327.95,1.08,1.04,2023-11-26,722,Terra,MODIS,80,6.1NRT,299.94,15.83,D
-6.98668,39.30109,313.9,1.05,1.02,2023-11-26,722,Terra,MODIS,55,6.1NRT,295.85,6.06,D
-5.86919,35.44384,330.46,1.22,1.1,2023-11-26,722,Terra,MODIS,76,6.1NRT,303.77,14.1,D
-5.85944,35.44524,336.06,1.22,1.1,2023-11-26,722,Terra,MODIS,83,6.1NRT,304.59,24.41,D
-19.76124,34.61109,334.31,1.01,1.0,2023-11-26,724,Terra,MODIS,80,6.1NRT,304.93,17.23,D
-19.14423,34.00623,330.19,1.05,1.02,2023-11-26,724,Terra,MODIS,75,6.1NRT,307.51,8.5,D
-18.05026,36.60528,334.93,1.03,1.01,2023-11-26,724,Terra,MODIS,23,6.1NRT,307.05,20.93,D
-18.04435,36.4315,340.01,1.02,1.01,2023-11-26,724,Terra,MODIS,86,6.1NRT,305.92,27.09,D
-17.97706,36.80476,324.74,1.04,1.02,2023-11-26,724,Terra,MODIS,47,6.1NRT,303.91,6.72,D
-17.94647,36.65268,325.08,1.03,1.01,2023-11-26,724,Terra,MODIS,59,6.1NRT,306.94,13.32,D
-17.84767,36.60532,339.47,1.02,1.01,2023-11-26,724,Terra,MODIS,84,6.1NRT,305.81,32.82,D
-17.43796,30.66212,324.38,1.68,1.28,2023-11-26,724,Terra,MODIS,63,6.1NRT,304.41,13.54,D
-17.43527,30.64641,326.87,1.69,1.28,2023-11-26,724,Terra,MODIS,67,6.1NRT,304.08,21.3,D
-16.82216,34.38888,329.95,1.06,1.03,2023-11-26,724,Terra,MODIS,73,6.1NRT,305.82,9.44,D
-14.99839,40.22787,328.02,1.42,1.18,2023-11-26,724,Terra,MODIS,58,6.1NRT,304.0,14.01,D
-14.62476,39.85281,331.42,1.33,1.14,2023-11-26,724,Terra,MODIS,62,6.1NRT,308.82,15.6,D
-14.11513,37.16251,326.83,1.01,1.01,2023-11-26,724,Terra,MODIS,67,6.1NRT,307.64,11.44,D
-13.37364,34.2363,332.48,1.16,1.07,2023-11-26,724,Terra,MODIS,77,6.1NRT,309.33,12.67,D
-13.05297,35.88335,320.45,1.02,1.01,2023-11-26,724,Terra,MODIS,58,6.1NRT,299.21,11.35,D
-12.8188,35.73345,334.44,1.03,1.01,2023-11-26,724,Terra,MODIS,74,6.1NRT,303.91,22.6,D
-12.1122,36.38212,336.73,1.01,1.0,2023-11-26,724,Terra,MODIS,85,6.1NRT,302.73,25.19,D
-12.11087,36.37303,387.59,1.01,1.0,2023-11-26,724,Terra,MODIS,100,6.1NRT,306.17,174.39,D
-10.43829,34.02815,326.89,1.29,1.13,2023-11-26,724,Terra,MODIS,77,6.1NRT,284.06,30.86,D
-10.42835,34.03001,328.72,1.29,1.13,2023-11-26,724,Terra,MODIS,69,6.1NRT,279.38,34.86,D
-26.99238,28.87107,328.86,1.48,1.2,2023-11-26,726,Terra,MODIS,75,6.1NRT,307.82,18.54,D
-26.9866,28.86323,331.1,1.49,1.2,2023-11-26,726,Terra,MODIS,79,6.1NRT,308.43,22.87,D
-26.54234,29.15774,324.69,1.45,1.19,2023-11-26,726,Terra,MODIS,31,6.1NRT,304.18,16.6,D
-26.16653,32.92346,323.46,1.01,1.01,2023-11-26,726,Terra,MODIS,49,6.1NRT,296.97,12.86,D
-25.57004,32.76057,325.02,1.03,1.01,2023-11-26,726,Terra,MODIS,65,6.1NRT,300.06,13.44,D
-25.56851,32.7505,323.35,1.03,1.01,2023-11-26,726,Terra,MODIS,60,6.1NRT,298.58,12.41,D
-24.81423,27.80029,325.41,1.93,1.36,2023-11-26,726,Terra,MODIS,62,6.1NRT,303.45,23.78,D
-24.79518,44.55478,324.89,4.03,1.86,2023-11-26,726,Terra,MODIS,72,6.1NRT,309.37,52.22,D
-24.59872,33.10741,328.92,1.02,1.01,2023-11-26,726,Terra,MODIS,67,6.1NRT,306.69,14.62,D
-24.59447,33.81998,326.22,1.0,1.0,2023-11-26,726,Terra,MODIS,51,6.1NRT,309.98,8.8,D
